index,r,age,start_year,num_years,mortality,fertility,productivity,NPV_100,GDP_20
10085,0.038845225,40,10,20,8.02248975,7.321619684,6.161276637,7.113690783,7.113690783
10086,0.010793627,40,10,20,6.593678303,5.594636431,8.17523889,6.568625543,6.568625543
10087,0.012413171,40,10,20,5.760249654,4.407102991,0.095831549,3.384350891,3.384350891
10088,0.090968886,40,10,20,2.087855711,5.516892467,2.229554417,3.844883701,3.844883701
10089,0.072374578,40,10,20,4.558783387,0.693278216,7.049046693,3.373109793,3.373109793
10090,0.06366986,40,10,20,2.652093876,8.506508419,1.839751182,5.335598339,5.335598339
10091,0.037712287,40,10,20,0.526636347,0.931028771,3.847179509,1.724995508,1.724995508
10092,0.058958084,40,10,20,4.628151451,7.468754971,0.087612824,4.686291623,4.686291623
10093,0.026938329,40,10,20,1.290502905,6.80088279,3.741944321,4.781125273,4.781125273
10094,0.04908181,40,10,20,9.630304472,9.536275466,7.524981773,8.951693159,8.951693159
10095,0.043683639,40,10,20,7.921160391,9.450719668,1.236088633,6.680418502,6.680418502
10096,0.038770326,40,10,20,5.630854578,7.387390931,5.972018631,6.61147197,6.61147197
10097,0.078220329,40,10,20,3.12161852,4.013045467,5.420409499,4.256969287,4.256969287
10098,0.004108297,40,10,20,2.290876683,4.701497149,6.605812847,4.790667765,4.790667765
10099,0.02978269,40,10,20,9.207807717,5.023897501,7.578840855,6.62716255,6.62716255
10100,0.028133758,40,10,20,3.344836977,1.625321733,7.968535497,3.872188911,3.872188911
10101,0.077760727,40,10,20,0.554380071,1.180519258,5.190873296,2.258397632,2.258397632
10102,0.088095361,40,20,10,7.292465832,1.452832111,9.760649267,5.113104002,10.226208
10103,0.081819266,40,20,10,8.757019551,1.909985731,5.770830129,4.437645814,8.875291628
10104,0.098403834,40,20,10,4.340582152,5.495007669,3.030278909,4.524703938,9.049407875
10105,0.026710355,40,20,10,8.63269603,5.563927184,2.918223088,5.383969724,10.76793945
10106,0.054364839,40,20,10,4.279834907,8.401160532,6.381516098,6.971002077,13.94200415
10107,0.019762623,40,20,10,2.655316463,7.059078583,3.136779487,5.00163643,10.00327286
10108,0.038787264,40,20,10,9.616655209,5.080611619,4.818747143,5.909260994,11.81852199
10109,0.02929789,40,20,10,6.634291393,9.264459197,8.439782061,8.491022495,16.98204499
10110,0.04420835,40,20,10,3.684787557,9.057202274,8.687963127,7.871947587,15.74389517
10111,0.038948975,40,20,10,6.255786574,1.26940605,9.394761258,4.704288717,9.408577435
10112,0.050266964,40,20,10,2.119377449,4.666009066,9.609939957,5.63986201,11.27972402
10113,0.063349066,40,20,10,1.247916728,0.810227245,2.54826982,1.419177914,2.838355828
10114,0.023840961,40,20,10,5.102138474,0.079428359,6.857032019,3.11725148,6.234502961
10115,0.099700816,40,20,10,5.717393875,2.168023215,1.973496734,2.819539402,5.639078805
10116,0.069158124,40,20,10,5.285852476,0.732942139,8.155331821,3.870241111,7.740482222
10117,0.053251751,40,20,10,3.903157711,6.362463734,0.796236989,4.200734506,8.401469012
10118,0.054114741,40,20,10,3.157439602,4.972052341,9.084062198,5.84273275,11.6854655
10119,0.098130339,40,20,10,6.158972139,8.667157888,3.291072841,6.552695224,13.10539045
10120,0.089702229,40,20,10,3.085971288,3.129217437,8.676502276,4.784753659,9.569507318
10121,0.014899512,40,20,10,9.964326767,5.7121408,2.826829423,5.696984581,11.39396916
10122,0.096769087,40,20,10,7.988317539,2.650060558,6.878148893,4.986138455,9.97227691
10123,0.028217839,40,20,10,6.513013621,8.815794719,4.352429365,7.016228893,14.03245779
10124,0.01759693,40,20,10,5.206468297,4.002319188,7.603853912,5.323609427,10.64721885
10125,0.083902283,40,20,10,8.164337687,7.514102902,7.040420775,7.502045221,15.00409044
10126,0.072035783,40,20,10,2.017999541,0.857969585,2.869774047,1.693516915,3.38703383
10127,0.016930988,40,20,10,3.442083906,0.540507392,2.153454307,1.604706769,3.209413539
10128,0.052394232,40,20,10,5.596215536,0.274635459,6.810873345,3.29982284,6.59964568
10129,0.075645016,40,20,10,7.732265177,7.279038561,3.673758209,6.288099779,12.57619956
10130,0.083778658,40,20,10,1.055421315,4.650571798,4.290226449,3.823438097,7.646876194
10131,0.059391243,40,20,10,8.332486549,0.27459926,9.178685653,4.557402636,9.114805272
10132,0.011127666,40,20,10,7.050981631,7.10011252,7.832911653,7.310126082,14.62025216
10133,0.067277721,40,20,10,1.862594843,9.152739362,5.466957475,6.588975892,13.17795178
10134,0.095478677,40,20,10,5.417405276,9.618842844,1.668845117,6.393556012,12.78711202
10135,0.016612356,40,20,10,1.820080895,7.872453976,3.838377372,5.451756379,10.90351276
10136,0.076866615,40,20,10,7.882970125,7.657673232,3.093135737,6.333371362,12.66674272
10137,0.00129356,40,20,10,6.622075024,8.218867955,6.824688044,7.481255396,14.96251079
10138,0.006470144,40,20,10,2.114299162,8.927734051,0.867940447,5.147108992,10.29421798
10139,0.06893143,40,20,10,8.524478963,2.259782028,8.6550819,5.431311377,10.86262275
10140,0.028780802,40,20,10,6.454926389,3.185960557,9.286161508,5.669814009,11.33962802
10141,0.003075068,40,20,10,3.195401576,9.098162515,7.468263313,7.428640566,14.85728113
10142,0.004583771,40,20,10,7.354913098,4.577120663,7.678858571,6.063200522,12.12640104
10143,0.021469098,40,20,10,5.729281932,0.95561974,6.749506825,3.648518304,7.297036608
10144,0.064358147,40,20,10,9.912556898,9.889625507,6.673970071,8.929515154,17.85903031
10145,0.014429561,40,20,10,2.039984246,8.457402609,0.757600837,4.863978405,9.72795681
10146,0.026166456,40,20,10,9.919664899,1.114809363,6.358839102,4.448989392,8.897978783
10147,0.0841328,40,20,10,7.837236264,3.182537694,5.108018376,4.691121613,9.382243226
10148,0.022889527,40,20,10,3.873540702,4.647114089,8.936833456,5.779315222,11.55863044
10149,0.000355364,40,20,10,4.135965597,3.955687113,5.200041285,4.365049061,8.730098123
10150,0.095192191,40,20,10,0.058580047,9.126204504,2.242528203,5.247576722,10.49515344
10151,0.09862489,40,20,10,1.548470721,0.407306746,7.266698215,2.693356982,5.386713964
10152,0.026860779,40,20,10,6.043722491,9.969414966,3.342322993,7.196148879,14.39229776
10153,0.00468168,40,20,10,3.887064368,7.362701073,4.746137182,5.882604565,11.76520913
10154,0.093376565,40,20,10,8.914784684,2.061311165,2.306013182,3.505416474,7.010832948
10155,0.022267028,40,20,10,5.744805579,5.590159826,4.090793388,5.171279045,10.34255809
10156,0.090912265,40,20,10,0.596384671,1.586654815,7.121787663,3.04914064,6.098281281
10157,0.060143267,40,20,10,3.202418916,3.911883593,2.80037608,3.436538404,6.873076807
10158,0.042254718,40,20,10,6.145177893,7.076694965,1.849782169,5.322317712,10.64463542
10159,0.012065282,40,20,10,9.929873937,9.854019686,1.479875593,7.356947308,14.71389462
10160,0.047079867,40,20,10,3.909992768,5.984021971,1.358215451,4.181474175,8.362948349
10161,0.064543838,40,20,10,7.066086418,6.277919058,6.130305769,6.391268543,12.78253709
10162,0.096811911,40,20,10,4.308714625,1.698385231,3.15879396,2.658573729,5.317147458
10163,0.023754818,40,20,10,9.433712246,4.726766012,1.378547631,4.663689745,9.327379489
10164,0.069176833,40,20,10,4.869049437,5.667738587,8.883739771,6.472801112,12.94560222
10165,0.0125739,40,20,10,5.831265583,3.086239867,6.67625915,4.712250795,9.42450159
10166,0.047869109,40,20,10,2.141468996,7.104114102,7.856700918,6.337361125,12.67472225
10167,0.017701614,40,20,10,0.872181941,9.821189268,6.340414759,6.98715545,13.9743109
10168,0.028360253,40,20,10,7.297171834,3.654315215,8.728064408,5.905011297,11.81002259
10169,0.028435539,40,20,10,7.824908786,1.889201846,2.565432106,3.279212312,6.558424624
10170,0.067494919,40,20,10,4.151450003,3.091146425,1.123243352,2.712836219,5.425672437
10171,0.009120092,40,20,10,4.2271316,3.754129647,5.937632052,4.503780759,9.007561518
10172,0.089911706,40,20,10,8.303544636,8.629373635,2.971015857,6.866700502,13.733401
10173,0.079446185,40,20,10,4.529092032,1.726659962,5.827698111,3.517457821,7.034915642
10174,0.025827141,40,20,10,6.88910713,3.007179081,8.550233959,5.446481154,10.89296231
10175,0.077695195,40,20,10,6.140998287,1.147096804,7.21605571,3.966564772,7.933129545
10176,0.045261968,40,20,10,0.794221152,1.601280884,0.052054276,0.975100956,1.950201911
10177,0.055829901,40,20,10,9.587362899,3.136687339,6.413447949,5.409850634,10.81970127
10178,0.014341113,40,20,10,4.338233042,2.222566357,9.238078445,4.750353321,9.500706641
10179,0.064910162,40,20,10,6.544085762,3.749336932,1.116283764,3.518370747,7.036741495
10180,0.08487894,40,20,10,4.126063307,8.422630243,4.04388944,6.249694615,12.49938923
10181,0.057741538,40,20,10,8.49194968,0.907675259,4.42809873,3.480657185,6.96131437
10182,0.033732264,40,20,10,4.109329074,9.949056002,9.923055791,8.773310553,17.54662111
10183,0.062194225,40,20,10,0.504994935,5.532608072,9.133205125,5.60726456,11.21452912
10184,0.093171236,40,20,10,7.9902212,3.140248754,7.414662027,5.392567225,10.78513445
10185,0.063092823,40,20,10,1.797537106,8.60549481,4.933716961,6.142369914,12.28473983
10186,0.005870043,40,20,10,8.038419542,1.495110211,1.304685939,2.746644796,5.493289591
10187,0.037347787,40,20,10,3.119947115,5.348089299,7.611509217,5.581486838,11.16297368
10188,0.069972547,40,20,10,6.262902076,0.683906757,2.264744914,2.273957268,4.547914536
10189,0.066058658,40,20,10,4.146918902,4.90441178,1.56375033,3.750714769,7.501429539
10190,0.014553356,40,20,10,9.791189502,2.686393167,2.152412878,3.947158347,7.894316695
10191,0.041484949,40,20,10,7.994388632,3.297240234,6.415081928,5.172022422,10.34404484
10192,0.032618219,40,20,10,6.961160632,0.706227287,0.249293625,1.820133857,3.640267714
10193,0.094229734,40,20,10,5.697655174,9.90359538,5.796288256,7.830215202,15.6604304
10194,0.057029869,40,20,10,5.801763798,8.150454488,2.140059007,5.877597706,11.75519541
10195,0.047197254,40,20,10,8.537218657,0.341243351,2.734435003,2.698395908,5.396791816
10196,0.074488367,40,20,10,6.836298894,6.920539829,4.78743998,6.263761687,12.52752337
10197,0.094107094,40,20,10,0.694429813,2.317091111,4.028161668,2.505880018,5.011760037
10198,0.049346632,40,20,10,3.572035477,9.348700627,1.584378981,5.864071103,11.72814221
10199,0.030596858,40,20,10,8.3611847,3.5887524,6.563226462,5.435581078,10.87116216
10200,0.001285139,40,20,10,5.736644295,1.625174274,4.900047697,3.429930305,6.859860611
10201,0.088271251,40,20,10,9.097823761,4.507562922,5.090883815,5.600611357,11.20122271
10202,0.056686001,40,20,10,0.36212439,7.216089126,1.247263194,4.054648399,8.109296799
10203,0.045852431,40,20,10,2.997253378,5.997720842,9.875654956,6.561007584,13.12201517
10204,0.067118637,40,20,10,6.304257563,8.47845053,7.87923838,7.863848292,15.72769658
10205,0.053591527,40,20,10,9.910486838,3.480590828,1.620900407,4.208662904,8.417325807
10206,0.037050317,40,20,10,7.824329606,8.541874725,5.044768072,7.349233705,14.69846741
10207,0.017612102,40,20,10,9.553709782,4.276047507,6.508265828,6.001245458,12.00249092
10208,0.000611759,40,20,10,7.766406406,2.586643285,3.802360444,3.987311057,7.974622113
10209,0.047439114,40,20,10,4.04483467,0.25760382,2.501054853,1.6880853,3.3761706
10210,0.085321603,40,20,10,0.634377346,0.130358575,6.226333662,2.059954855,4.119909711
10211,0.016699001,40,20,10,0.453891237,5.622614807,7.547618483,5.166371196,10.33274239
10212,0.040758554,40,20,10,7.656486222,3.205758176,4.550023397,4.499183352,8.998366703
10213,0.037566335,40,20,10,2.52776982,1.807777099,0.529832403,1.568392235,3.136784469
10214,0.03648501,40,20,10,9.68551391,9.874726875,5.859718944,8.632381903,17.26476381
10215,0.083015814,40,20,10,8.804324081,6.139428215,9.905393178,7.802196877,15.60439375
10216,0.080889419,40,20,10,5.46789171,0.593276752,9.920941912,4.366499292,8.732998583
10217,0.063124199,40,20,10,0.292358337,2.903162321,4.677213203,2.913216789,5.826433578
10218,0.013711646,40,20,10,1.713026552,0.073897967,1.13346046,0.719592432,1.439184864
10219,0.052344788,40,20,10,4.638718166,6.591357576,7.833006261,6.573324299,13.1466486
10220,0.071583295,40,20,10,4.801428752,5.783223264,3.632834425,4.94174771,9.883495419
10221,0.082183339,40,20,10,2.404406173,8.346343481,2.202086712,5.314678989,10.62935798
10222,0.091709161,40,20,10,5.295029894,6.84240911,6.179446225,6.334044401,12.6680888
10223,0.006610578,40,20,10,8.710588373,5.640426903,3.885998569,5.728130697,11.45626139
10224,0.026017675,40,20,10,6.661253342,8.987010518,7.050537746,7.940917252,15.8818345
10225,0.027209643,40,20,10,0.706727886,6.060880495,8.435397685,5.70240513,11.40481026
10226,0.04175462,40,20,10,1.830402189,3.483153131,2.320112211,2.803690667,5.607381333
10227,0.000277619,40,20,10,4.825013598,7.347690527,2.612923924,5.42272516,10.84545032
10228,0.058785146,40,20,10,0.592559787,7.809829593,4.185412574,5.279050526,10.55810105
10229,0.017659344,40,20,10,4.139564864,3.695705539,3.911506189,3.849217599,7.698435198
10230,0.035932603,40,20,10,6.85881144,4.869875797,5.617431925,5.491929764,10.98385953
10231,0.062957501,40,20,10,9.723770836,5.218797466,6.421668214,6.480653364,12.96130673
10232,0.055843138,40,20,10,9.068396698,2.778655599,1.942821248,3.785853513,7.571707027
10233,0.002107118,40,20,10,8.686661244,0.315865318,8.864971671,4.554756409,9.109512818
10234,0.078368333,40,20,10,6.566007073,4.841229602,8.788144064,6.370259435,12.74051887
10235,0.065623886,40,20,10,6.918490744,8.209116758,8.575059255,8.060774304,16.12154861
10236,0.049819443,40,20,10,8.104666324,2.899166537,2.620572238,3.856688205,7.713376409
10237,0.073517209,40,20,10,0.169879771,3.274231788,7.783289371,4.006078659,8.012157319
10238,0.097657391,40,20,10,4.286372017,4.240927952,4.26072017,4.255954431,8.511908861
10239,0.099839585,40,20,10,1.850537268,8.505611938,6.323767723,6.52004374,13.04008748
10240,0.018014662,40,20,10,6.588685853,0.650851687,3.191838104,2.600714445,5.201428891
10241,0.06702663,40,20,10,5.840186873,3.334266798,4.923041651,4.312083269,8.624166538
10242,0.052409168,40,20,10,2.818800548,1.060289462,9.035774761,3.804637269,7.609274538
10243,0.078911326,40,20,10,2.882842582,9.659064142,6.177020188,7.259206644,14.51841329
10244,0.098309561,40,20,10,1.713008506,1.600992752,6.126679914,2.981102052,5.962204103
10245,0.0095235,40,20,10,0.393071644,8.217973908,9.336704726,6.9886127,13.9772254
10246,0.085529167,40,20,10,7.790823655,7.040340848,1.292727108,5.466153287,10.93230657
10247,0.069422014,40,20,10,0.58822888,1.436924687,9.150553097,3.581274049,7.162548097
10248,0.030893154,40,20,10,6.60206578,3.190911708,5.021188667,4.42222561,8.84445122
10249,0.042478027,40,20,10,7.863849362,9.770632839,5.452552704,8.093852103,16.18770421
10250,0.093023904,40,20,10,3.804349633,2.587103929,8.879428411,4.718250414,9.436500829
10251,0.007915627,40,20,10,2.174265017,4.111705986,9.540548611,5.35287058,10.70574116
10252,0.014190316,40,20,10,2.133268152,4.742267644,1.549696612,3.262696436,6.525392871
10253,0.006767822,40,20,10,5.773852759,8.689076671,4.632387379,6.889025101,13.7780502
10254,0.064336288,40,20,10,4.858893524,9.530351375,5.008517415,7.239509617,14.47901923
10255,0.063089844,40,20,10,4.266974319,3.947325249,5.49332678,4.475055522,8.950111044
10256,0.011639785,40,20,10,4.77295222,6.602905484,4.592182001,5.633697786,11.26739557
10257,0.063120521,40,20,10,4.39884108,9.743668849,4.727233228,7.169772609,14.33954522
10258,0.004227563,40,20,10,6.303843517,5.353446977,6.275947858,5.820276549,11.6405531
10259,0.07549523,40,20,10,1.844808015,2.769985221,2.125826381,2.391702128,4.783404256
10260,0.008006553,40,20,10,3.099741827,5.112722881,5.8965365,4.945270756,9.890541512
10261,0.091970566,40,20,10,9.085580728,3.236562377,0.46806195,3.575815919,7.151631838
10262,0.003769259,40,20,10,7.776435813,8.399788565,0.207669819,5.817482391,11.63496478
10263,0.073220997,40,20,10,3.505400962,1.036436176,8.577484622,3.792543667,7.585087334
10264,0.058201958,40,20,10,2.929416973,0.639813801,0.294742122,0.994212932,1.988425863
10265,0.095825579,40,20,10,6.770046366,7.241131554,0.753656498,5.200672,10.401344
10266,0.060240626,40,20,10,1.549147852,9.066775317,2.699985336,5.65321283,11.30642566
10267,0.097696822,40,20,10,5.665665207,9.541168451,5.663611334,7.602800667,15.20560133
10268,0.013638979,40,20,10,5.710581779,2.412111234,2.890415036,3.215296483,6.430592967
10269,0.083423383,40,20,10,7.048711945,0.164793989,3.089595698,2.419018093,4.838036186
10270,0.007578342,40,20,10,0.752722962,8.79520089,0.80024993,4.788220016,9.576440033
10271,0.017726891,40,20,10,1.413258863,6.123779792,1.127045642,3.682655361,7.365310723
10272,0.069704919,40,20,10,1.186916278,5.034025218,8.549689785,5.3193028,10.6386056
10273,0.035298075,40,20,10,5.514484177,6.842860218,2.234225547,5.194594609,10.38918922
10274,0.033694339,40,20,10,3.327324237,6.333347745,7.099837934,5.9620901,11.9241802
10275,0.022158529,40,20,10,3.683013283,6.502176895,1.114127928,4.321929482,8.643858964
10276,0.045737245,40,20,10,7.532228565,2.041119371,9.863142789,5.485948235,10.97189647
10277,0.099172519,40,20,10,9.53884192,0.756414402,4.600101704,3.666006096,7.332012192
10278,0.028290548,40,20,10,5.404260346,5.034085351,0.947136449,3.882035679,7.764071359
10279,0.085885721,40,20,10,1.712661737,0.127591976,0.036287225,0.417214503,0.834429006
10280,0.078125785,40,20,10,0.181637508,6.137596829,9.917559163,6.080393665,12.16078733
10281,0.010826295,40,20,10,9.712817408,9.633374258,0.732589744,6.979027534,13.95805507
10282,0.041150384,40,20,10,5.527035177,4.211646054,2.168485724,3.861775779,7.723551559
10283,0.022571365,40,20,10,0.739462988,4.28093803,3.759466572,3.416201584,6.832403168
10284,0.081990177,40,20,10,6.215698706,3.919552792,7.54012316,5.464953085,10.92990617
10285,0.007350418,40,20,10,7.275965752,3.020210016,7.847420769,5.319524389,10.63904878
10286,0.072011618,40,20,10,1.836543311,8.32904554,7.579145235,6.805575003,13.61115001
10287,0.028019472,40,20,10,4.298994646,2.422844723,6.090867222,3.898481458,7.796962915
10288,0.08190701,40,20,10,8.614590705,1.983242114,5.408963507,4.33722825,8.6744565
10289,0.056612125,40,20,10,7.670151567,2.620631182,3.679565231,3.948215474,7.896430948
10290,0.086086668,40,20,10,4.663035863,1.729560978,6.754166857,3.823637719,7.647275437
10291,0.045185542,40,20,10,5.550539908,5.317908858,9.400716453,6.589277347,13.17855469
10292,0.026102518,40,20,10,6.626743224,3.808793807,4.25193478,4.505325982,9.010651965
10293,0.010974634,40,20,10,6.020116723,9.710929607,6.196978883,7.918581813,15.83716363
10294,0.004223909,40,20,10,9.71572194,0.179750732,9.498015182,4.882424309,9.764848617
10295,0.084667087,40,20,10,9.045445467,8.779085565,6.863339301,8.257633666,16.51526733
10296,0.020609843,40,20,10,3.803460829,5.907766693,6.502050279,5.665190596,11.33038119
10297,0.051644185,40,20,10,0.141826946,8.432472839,8.635684059,6.835307027,13.67061405
10298,0.048016361,40,20,10,7.078234398,0.564516572,7.2811806,3.882259346,7.764518692
10299,0.066777173,40,20,10,2.109662692,1.027142417,3.885801595,2.101244226,4.202488451
10300,0.046355736,40,20,10,8.640879991,2.262562373,8.7139762,5.473650045,10.94730009
10301,0.097257597,40,20,10,3.226522745,6.585603982,3.810852536,5.081362301,10.1627246
10302,0.096678561,40,20,10,4.013693622,1.883508657,1.368752444,2.155118786,4.310237572
10303,0.049914269,40,20,10,3.187320633,0.127262676,4.30003334,1.991105467,3.982210933
10304,0.044601166,40,20,10,6.146601986,6.677643264,2.943116099,5.451076859,10.90215372
10305,0.095855637,40,20,10,3.388621476,8.426502742,0.106536613,4.92293665,9.845873301
10306,0.073686648,40,20,10,3.925477988,9.163822919,3.702628097,6.477795486,12.95559097
10307,0.039999089,40,20,10,9.806113184,4.704349535,6.300744428,6.203620732,12.40724146
10308,0.083047329,40,20,10,4.511031533,1.969144836,2.511408227,2.640201193,5.280402385
10309,0.079581398,40,20,10,0.008210492,7.986012328,5.222858477,5.561505806,11.12301161
10310,0.056384959,40,20,10,2.943439471,3.854193376,9.889304827,5.48257603,10.96515206
10311,0.065822703,40,20,10,9.074699482,2.688465979,7.655509011,5.455825589,10.91165118
10312,0.036638636,40,20,10,4.604009303,9.613170845,9.900272182,8.697468937,17.39493787
10313,0.056688497,40,20,10,5.991607503,9.801409872,6.680897929,8.103295815,16.20659163
10314,0.042692954,40,20,10,8.139333884,0.690841803,2.928896238,2.851956549,5.703913099
10315,0.077633186,40,20,10,7.884087681,2.64157046,5.056463804,4.414541907,8.829083815
10316,0.086260154,40,20,10,7.094292546,2.234979394,6.533449859,4.496383164,8.992766329
10317,0.068058001,40,20,10,8.397165936,2.747541069,8.835431163,5.70383307,11.40766614
10318,0.07624305,40,20,10,6.482914924,7.525090111,8.159283154,7.506912986,15.01382597
10319,0.032274041,40,20,10,3.797153845,3.733293821,5.766365849,4.355987434,8.711974868
10320,0.033893195,40,20,10,6.87529765,4.75769839,9.132221714,6.493575239,12.98715048
10321,0.002037414,40,20,10,5.281853232,0.149662201,8.777617203,3.764486908,7.528973815
10322,0.063490028,40,20,10,6.052833909,4.788376682,3.597834935,4.684105603,9.368211206
10323,0.006723171,40,20,10,5.843888717,2.373500628,6.528572233,4.314099728,8.628199455
10324,0.017634862,40,20,10,5.666824011,5.917557609,1.817889673,4.637510509,9.275021017
10325,0.059579411,40,20,10,8.042914626,9.610803202,9.295745157,9.202708073,18.40541615
10326,0.067629072,40,20,10,7.30946439,6.589039554,9.129271125,7.495193992,14.99038798
10327,0.075017819,40,20,10,9.076191769,5.580950614,0.03380272,4.615854477,9.231708953
10328,0.039437357,40,20,10,3.37531335,5.903728771,2.401727305,4.347445247,8.694890494
10329,0.016029145,40,20,10,2.818965639,8.020499219,0.493648967,4.722137428,9.444274855
10330,0.064487437,40,20,10,5.520307065,6.654490444,2.851656141,5.286803477,10.57360695
10331,0.025853909,40,20,10,6.711270226,0.062757555,5.56362515,3.042720368,6.085440735
10332,0.088425499,40,20,10,1.241132105,4.068794054,4.509747709,3.635547761,7.271095521
10333,0.049163933,40,20,10,4.131674043,5.312056933,7.647724496,5.776680624,11.55336125
10334,0.071334775,40,20,10,4.045514762,0.755646136,8.122401778,3.623646554,7.247293108
10335,0.045289879,40,20,10,0.228905023,1.265346168,5.343510246,2.281507162,4.563014324
10336,0.049388705,40,20,10,1.212997131,3.052782277,3.084745912,2.694414338,5.388828676
10337,0.039789982,40,20,10,9.311822211,8.718920011,7.413992956,8.446022334,16.89204467
10338,0.045179511,40,20,10,1.815483785,9.036186451,2.327593796,5.579468121,11.15893624
10339,0.00355236,40,20,10,0.46408557,3.582535197,9.505210452,4.735647848,9.471295696
10340,0.057978127,40,20,10,5.386810756,2.184447258,3.856348481,3.326490324,6.652980649
10341,0.067427369,40,20,10,3.051257324,3.355294652,4.287657216,3.574195956,7.148391911
10342,0.088184283,40,20,10,1.196980235,6.839283992,9.953051438,6.644953475,13.28990695
10343,0.09092889,40,20,10,1.484427065,8.489486933,6.436023481,6.472435924,12.94487185
10344,0.027937434,40,20,10,2.763835753,9.364638679,4.054146976,6.451330583,12.90266117
10345,0.01758162,40,20,10,4.720283831,8.72711974,8.45570549,7.844328283,15.68865657
10346,0.065614306,40,20,10,0.28867407,6.167077714,2.304984143,3.832768914,7.665537827
10347,0.068686139,40,20,10,8.726650393,9.246439776,8.676632353,8.971539673,17.94307935
10348,0.050787215,40,20,10,7.741548116,2.986367123,0.682664926,3.246292663,6.492585325
10349,0.006969142,40,20,10,9.516627442,3.839299548,1.303335404,4.213975884,8.427951767
10350,0.07593142,40,20,10,4.74062686,9.952117762,3.670363084,7.025293178,14.05058636
10351,0.090828994,40,20,10,3.585140267,8.095868668,3.474680191,5.807366445,11.61473289
10352,0.050522426,40,20,10,7.527669448,0.579866634,1.929025256,2.374174783,4.748349567
10353,0.094534688,40,20,10,4.077537867,3.402826914,3.233848199,3.48707549,6.97415098
10354,0.081721031,40,20,10,3.638214129,0.312115796,9.768626859,3.814288781,7.628577563
10355,0.062043972,40,20,10,2.254414742,8.324836307,8.018275039,7.018783613,14.03756723
10356,0.012795877,40,20,10,8.946373154,5.837055159,5.798735546,6.447422874,12.89484575
10357,0.001338205,40,20,10,1.309265187,8.844260854,4.346055554,5.987800131,11.97560026
10358,0.07771719,40,20,10,5.043465895,2.67987136,5.505710045,4.000341872,8.000683745
10359,0.096319404,40,20,10,6.39168038,1.697928756,6.997697848,4.226609808,8.453219617
10360,0.032341497,40,20,10,4.661945253,2.687304313,6.123168193,4.112991665,8.22598333
10361,0.037744288,40,20,10,4.549087714,0.559430749,1.7025107,1.700286127,3.400572255
10362,0.013017672,40,20,10,8.688997593,5.056145349,0.816416565,4.510797162,9.021594325
10363,0.019511693,40,20,10,4.487080407,7.954587683,9.151178586,7.620063499,15.240127
10364,0.067735373,40,20,10,5.728404915,9.665606908,7.688587553,8.285060703,16.57012141
10365,0.034024478,40,20,10,4.076190504,7.50715372,0.887865438,4.835174592,9.670349185
10366,0.060807322,40,20,10,3.584741656,2.155185897,6.310032977,3.687551173,7.375102345
10367,0.046453913,40,20,10,3.637358851,3.783046381,6.667519261,4.619250739,9.238501478
10368,0.029404798,40,20,10,8.323389284,9.986375067,8.618379453,9.243379226,18.48675845
10369,0.065232615,40,20,10,0.344285753,5.85062779,6.314302825,4.888461893,9.776923786
10370,0.026800682,40,20,10,2.962986072,0.154043488,2.330308832,1.368711608,2.737423217
10371,0.014783243,40,20,10,9.081144527,3.004181692,9.528202225,6.176780419,12.35356084
10372,0.043048422,40,20,10,2.191728531,3.678543918,3.909204974,3.450379158,6.900758315
10373,0.063461736,40,20,10,0.12206864,5.456311176,4.775295815,4.185158061,8.370316121
10374,0.062330247,40,20,10,3.195337046,2.279788015,1.011178723,2.082315034,4.164630067
10375,0.093233136,40,20,10,3.142389618,7.312769142,3.166622211,5.234849158,10.46969832
10376,0.079084959,40,20,10,4.498025565,3.712858549,9.165280783,5.505618623,11.01123725
10377,0.006049169,40,20,10,2.112428092,3.58185236,1.924007081,2.790613923,5.581227845
10378,0.04336296,40,20,10,7.376709134,6.788171024,5.541741603,6.53194982,13.06389964
10379,0.02934042,40,20,10,9.52302092,7.021247705,5.487376664,7.061441035,14.12288207
10380,0.01445,40,20,10,3.117109817,3.066006449,4.317198791,3.451584825,6.903169651
10381,0.064730935,40,20,10,9.153016272,9.2825523,1.201383472,6.832294446,13.66458889
10382,0.013520108,40,20,10,1.984494028,3.93870323,0.979132774,2.659990253,5.319980506
10383,0.015274649,40,20,10,4.433876672,6.737463925,3.34629337,5.259395308,10.51879062
10384,0.048399192,40,20,10,2.236480126,4.412922099,6.883604738,4.718838496,9.437676992
10385,0.010482315,40,20,10,6.611885331,6.876585462,7.251575513,6.936142451,13.8722849
10386,0.00635289,40,20,10,7.919501679,9.616135503,4.066024135,7.611775328,15.22355066
10387,0.083386094,40,20,10,5.426801068,4.439011359,9.231601133,6.074346233,12.14869247
10388,0.059362927,40,20,10,4.169760613,2.147691543,7.481536442,4.152258826,8.304517653
10389,0.029240187,40,20,10,8.117950016,1.25248665,5.378219048,3.863299043,7.726598085
10390,0.000921016,40,20,10,1.492203532,7.920788877,2.949850591,5.143790322,10.28758064
10391,0.038235094,40,20,10,4.97324244,1.147303869,7.707760611,3.880628606,7.761257212
10392,0.027883687,40,20,10,9.611408155,8.26491094,7.107698399,8.187046621,16.37409324
10393,0.045061793,40,20,10,6.163727627,1.770012187,0.952687368,2.40355783,4.807115659
10394,0.045724536,40,20,10,2.174044541,4.420971156,2.923263312,3.52227348,7.044546959
